Time,Initial Cost,Minimized Cost,Error Rate
25.79155,173103.0,25746.0,20.9755
25.76462,167191.0,25577.0,20.1814
25.80224,175891.0,26455.0,24.3069
25.71660,166926.0,25795.0,21.2057
25.74461,176521.0,24385.0,14.5804
25.81487,171567.0,26432.0,24.1989
25.82710,169026.0,24916.0,17.0755
25.76145,162724.0,25434.0,19.5094
25.91880,173054.0,25539.0,20.0028
26.03770,168885.0,25186.0,18.3441
25.88069,174331.0,25953.0,21.9481
25.79103,171561.0,24514.0,15.1865
25.81419,175984.0,25303.0,18.8939
25.87692,170494.0,25654.0,20.5432
25.86794,188127.0,25009.0,17.5125
25.91851,178315.0,25768.0,21.0788
25.80548,163144.0,25308.0,18.9174
25.87263,170545.0,25620.0,20.3834
25.87368,179098.0,25757.0,21.0272
AVG TIME,25.832086999999994
MIN_COST,24385.0
AVG_COST,25481.5
MIN_ERR ,14.5804
AVG_ERR ,19.732635
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.5
C_GREED,2.5
Time,Initial Cost,Minimized Cost,Error Rate
25.82065,165730.0,25057.0,17.7380
25.89877,188983.0,25203.0,18.4240
26.35656,188389.0,26007.0,22.2019
25.80455,167665.0,25507.0,19.8525
25.85059,183157.0,25690.0,20.7123
26.54685,167658.0,25503.0,19.8337
25.87879,174739.0,26936.0,26.5671
25.73842,163894.0,26030.0,22.3099
26.33900,165529.0,24986.0,17.4044
26.47154,165026.0,24912.0,17.0567
25.66059,166993.0,26066.0,22.4791
25.77228,168619.0,26015.0,22.2395
25.82203,169895.0,25218.0,18.4945
26.35349,178363.0,26557.0,24.7862
25.78095,167427.0,25540.0,20.0075
26.75850,168196.0,24033.0,12.9264
25.85659,166150.0,24887.0,16.9392
25.78648,176470.0,25981.0,22.0797
25.76301,173979.0,25287.0,18.8187
26.03200,152017.0,25021.0,17.5688
AVG TIME,26.014582
MIN_COST,24033.0
AVG_COST,25521.8
MIN_ERR ,12.9264
AVG_ERR ,19.922005
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.5
C_GREED,3.0
